filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
victim_dataset/0x43244C686a014C49D3D5B8c4b20b4e3faB0cbDA7/@openzeppelin/contracts/math/SafeMath.sol,SafeMath.sol,oyente,solidity,2023/2/27,20230505_1712,1683306727,2.15707469,0,,incomplete push instruction,,
victim_dataset/0xF1F85b2C54a2bD284B1cf4141D64fD171Bd85539/0xF1F85b2C54a2bD284B1cf4141D64fD171Bd85539.sol,0xF1F85b2C54a2bD284B1cf4141D64fD171Bd85539.sol,oyente,solidity,2023/2/27,20230505_1713,1683306796,1.941842794,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0x106552C11272420aAd5d7e94f8AcAb9095A6c952/0x106552C11272420aAd5d7e94f8AcAb9095A6c952.sol,0x106552C11272420aAd5d7e94f8AcAb9095A6c952.sol,oyente,solidity,2023/2/27,20230505_1714,1683306863,3.883704901,1,,"analysis incomplete,incomplete push instruction",,"""exception (RuntimeError: Source map error, unknown name(SHR) or instr_name(INVALID))"""
victim_dataset/0x2fE065e6FFEf9ac95ab39E5042744d695F560729/0x2fE065e6FFEf9ac95ab39E5042744d695F560729.sol,0x2fE065e6FFEf9ac95ab39E5042744d695F560729.sol,oyente,solidity,2023/2/27,20230505_1724,1683307479,3.146293163,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0xC7e5e9434f4a71e6dB978bD65B4D61D3593e5f27/0xC7e5e9434f4a71e6dB978bD65B4D61D3593e5f27.sol,0xC7e5e9434f4a71e6dB978bD65B4D61D3593e5f27.sol,oyente,solidity,2023/2/27,20230505_1734,1683308094,5.410069704,1,,"analysis incomplete,incomplete push instruction",,"""exception (RuntimeError: Source map error, unknown name(SHR) or instr_name(INVALID))"""
victim_dataset/0x8ab98C28295Ea3BD2DB6aC8b3CA57A625C054BD1/0x8ab98C28295Ea3BD2DB6aC8b3CA57A625C054BD1.sol,0x8ab98C28295Ea3BD2DB6aC8b3CA57A625C054BD1.sol,oyente,solidity,2023/2/27,20230505_1745,1683308711,4.241119385,1,,"analysis incomplete,incomplete push instruction",,exception (IndexError: pop from empty list)
victim_dataset/0xaa03aB31b55DceEeF845C8d17890CC61cD98eD04/0xaa03aB31b55DceEeF845C8d17890CC61cD98eD04.sol,0xaa03aB31b55DceEeF845C8d17890CC61cD98eD04.sol,oyente,solidity,2023/2/27,20230505_1755,1683309326,5.113607407,1,,"analysis incomplete,incomplete push instruction",,"""exception (RuntimeError: Source map error, unknown name(SHR) or instr_name(INVALID))"""
victim_dataset/0xba65016890709dBC9491Ca7bF5DE395B8441DC8B/0xba65016890709dBC9491Ca7bF5DE395B8441DC8B.sol,0xba65016890709dBC9491Ca7bF5DE395B8441DC8B.sol,oyente,solidity,2023/2/27,20230505_1805,1683309942,3.944141865,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0xc3f733ca98E0daD0386979Eb96fb1722A1A05E69/openzeppelin/contracts/token/ERC721/ERC721.sol,ERC721.sol,oyente,solidity,2023/2/27,20230505_1806,1683310010,1.891824961,1,,analysis incomplete,Solidity compilation failed,
victim_dataset/0xc3f733ca98E0daD0386979Eb96fb1722A1A05E69/IERC998.sol,IERC998.sol,oyente,solidity,2023/2/27,20230505_1807,1683310051,2.46651125,0,,analysis incomplete,,execution failed
