filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
victim_dataset/0x4BAa77013ccD6705ab0522853cB0E9d453579Dd4/contracts/CErc20Delegator.sol,CErc20Delegator.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1241,1683376870,6.402241707,0,,,Solc experienced a fatal error,
victim_dataset/0x4BAa77013ccD6705ab0522853cB0E9d453579Dd4/contracts/CTokenInterfaces.sol,CTokenInterfaces.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1241,1683376899,6.511361837,0,,,Solc experienced a fatal error,
victim_dataset/0x4BAa77013ccD6705ab0522853cB0E9d453579Dd4/contracts/ComptrollerInterface.sol,ComptrollerInterface.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1242,1683376927,6.699967861,0,,,input files do not contain any valid contracts,
victim_dataset/0xD06527D5e56A3495252A528C4987003b712860eE/contracts/ErrorReporter.sol,ErrorReporter.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1242,1683376976,6.945452213,0,,,,
victim_dataset/0xD06527D5e56A3495252A528C4987003b712860eE/contracts/Exponential.sol,Exponential.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1242,1683376948,8.214997053,0,,,Solc experienced a fatal error,
victim_dataset/0xD06527D5e56A3495252A528C4987003b712860eE/contracts/InterestRateModel.sol,InterestRateModel.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1242,1683376937,7.871045828,0,,,input files do not contain any valid contracts,
victim_dataset/0xD06527D5e56A3495252A528C4987003b712860eE/contracts/EIP20NonStandardInterface.sol,EIP20NonStandardInterface.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1252,1683377574,6.416323662,0,,,input files do not contain any valid contracts,
victim_dataset/0xD06527D5e56A3495252A528C4987003b712860eE/contracts/CTokenInterfaces.sol,CTokenInterfaces.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1253,1683377622,6.516700268,0,,,Solc experienced a fatal error,
victim_dataset/0xD06527D5e56A3495252A528C4987003b712860eE/contracts/CarefulMath.sol,CarefulMath.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1253,1683377584,6.049302578,0,,,,
victim_dataset/0xD06527D5e56A3495252A528C4987003b712860eE/contracts/CToken.sol,CToken.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1254,1683377673,6.377664804,0,,,Solc experienced a fatal error,
victim_dataset/0xD06527D5e56A3495252A528C4987003b712860eE/contracts/ComptrollerInterface.sol,ComptrollerInterface.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1254,1683377662,7.561740875,0,,,input files do not contain any valid contracts,
victim_dataset/0xD06527D5e56A3495252A528C4987003b712860eE/contracts/EIP20Interface.sol,EIP20Interface.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1254,1683377651,7.978580475,0,,,input files do not contain any valid contracts,
victim_dataset/0x053c80eA73Dc6941F518a68E2FC52Ac45BDE7c9C/0x053c80eA73Dc6941F518a68E2FC52Ac45BDE7c9C.sol,0x053c80eA73Dc6941F518a68E2FC52Ac45BDE7c9C.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1255,1683377731,14.05751967,0,,,,
victim_dataset/0xD06527D5e56A3495252A528C4987003b712860eE/contracts/CEther.sol,CEther.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1255,1683377703,6.498975515,0,,,Solc experienced a fatal error,
victim_dataset/0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2/0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2.sol,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1258,1683377929,496.9506774,0,,,,
victim_dataset/0x2F0b23f53734252Bda2277357e97e1517d6B042A/0x2F0b23f53734252Bda2277357e97e1517d6B042A.sol,0x2F0b23f53734252Bda2277357e97e1517d6B042A.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1309,1683378544,611.6374233,,,,,DOCKER_TIMEOUT
victim_dataset/0xb8919522331C59f5C16bDfAA6A121a6E03A91F62/contracts/import.sol,import.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1319,1683379159,8.095859528,0,,,Solc experienced a fatal error,
victim_dataset/0xb8919522331C59f5C16bDfAA6A121a6E03A91F62/contracts/test/Proxiable.sol,Proxiable.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1320,1683379206,528.1996796,0,,,Solc experienced a fatal error,
victim_dataset/0xb8919522331C59f5C16bDfAA6A121a6E03A91F62/@openzeppelin/contracts/proxy/transparent/ProxyAdmin.sol,ProxyAdmin.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1328,1683379738,7.218871355,0,,,Solc experienced a fatal error,
victim_dataset/0xb8919522331C59f5C16bDfAA6A121a6E03A91F62/@openzeppelin/contracts/proxy/transparent/TransparentUpgradeableProxy.sol,TransparentUpgradeableProxy.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1329,1683379786,7.905584574,0,,,Solc experienced a fatal error,
victim_dataset/0xb8919522331C59f5C16bDfAA6A121a6E03A91F62/@openzeppelin/contracts/proxy/ERC1967/ERC1967Upgrade.sol,ERC1967Upgrade.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1330,1683379833,8.147685528,0,,,Solc experienced a fatal error,
victim_dataset/0xb8919522331C59f5C16bDfAA6A121a6E03A91F62/@openzeppelin/contracts/proxy/ERC1967/ERC1967Proxy.sol,ERC1967Proxy.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1331,1683379881,9.660722971,0,,,Solc experienced a fatal error,
victim_dataset/0xb8919522331C59f5C16bDfAA6A121a6E03A91F62/@openzeppelin/contracts/proxy/Proxy.sol,Proxy.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1332,1683379927,8.323343754,0,,,input files do not contain any valid contracts,
victim_dataset/0xb8919522331C59f5C16bDfAA6A121a6E03A91F62/@openzeppelin/contracts/proxy/utils/UUPSUpgradeable.sol,UUPSUpgradeable.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1332,1683379939,7.866477966,0,,,Solc experienced a fatal error,
victim_dataset/0xb8919522331C59f5C16bDfAA6A121a6E03A91F62/@openzeppelin/contracts/proxy/beacon/IBeacon.sol,IBeacon.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1333,1683379986,136.4658625,0,,,input files do not contain any valid contracts,
victim_dataset/0xb8919522331C59f5C16bDfAA6A121a6E03A91F62/@openzeppelin/contracts/utils/Address.sol,Address.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1335,1683380138,8.568436384,0,,,,
victim_dataset/0xb8919522331C59f5C16bDfAA6A121a6E03A91F62/@openzeppelin/contracts/utils/Context.sol,Context.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1335,1683380127,7.920357704,0,,,input files do not contain any valid contracts,
victim_dataset/0xb8919522331C59f5C16bDfAA6A121a6E03A91F62/@openzeppelin/contracts/access/Ownable.sol,Ownable.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1336,1683380210,527.2391663,0,,,Solc experienced a fatal error,
victim_dataset/0xb8919522331C59f5C16bDfAA6A121a6E03A91F62/@openzeppelin/contracts/utils/StorageSlot.sol,StorageSlot.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1336,1683380177,7.766837597,0,,,,
victim_dataset/0x686e5ac50D9236A9b7406791256e47feDDB26AbA/0x686e5ac50D9236A9b7406791256e47feDDB26AbA.sol,0x686e5ac50D9236A9b7406791256e47feDDB26AbA.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1345,1683380742,612.468097,,,,,DOCKER_TIMEOUT
victim_dataset/0x59Bd6774C22486D9F4FAb2D448dCe4F892a9Ae25/InterestRateModel.sol,InterestRateModel.sol,mythril-0.23.15,solidity,2023/1/20,20230506_1355,1683381358,6.259324789,0,,,input files do not contain any valid contracts,
